,Nombre,ISO3,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
189,Serbia,SRB,6017.683,6081.261,6147.418,6222.775,6290.134,6348.547,6400.665,6445.391,6487.264,6530.871,6579.989,6643.717,6711.537,6776.514,6840.006,6902.989,6966.318,7026.782,7084.574,7140.604,7193.533,7242.803,7296.102,7355.433,7416.613,7479.833,7544.26,7607.996,7669.225,7726.497,7777.01,7814.389,7841.8,7866.039,7889.236,7912.069,7931.913,7948.306,7963.941,7977.877,7987.529,7964.456,7943.502,7957.071,7969.951,7982.462,7993.446,7997.525,7985.506,7959.744,7935.022,7917.793,7904.269,7887.463,7863.395,7830.944,7794.792,7758.174,7722.794,7688.034,7653.748,7620.918,7591.35,7566.676,7543.96,7519.496,7493.288,7464.88,7433.818,7401.056,7358.005,7296.769
190,Seychelles,SYC,38.106,38.3,38.581,38.918,39.318,39.788,40.331,40.943,41.608,42.344,43.167,44.041,44.969,45.964,47.023,48.123,49.284,50.523,51.808,53.098,54.379,55.694,57.052,58.359,59.621,60.943,62.181,63.166,63.978,64.662,65.29,65.93,66.435,66.859,67.346,67.833,68.325,68.897,69.585,70.343,71.057,71.754,72.417,73.04,73.846,74.735,75.55,76.531,77.664,78.833,80.06,81.262,82.433,83.592,84.715,85.883,87.093,88.325,89.644,91.03,92.409,93.827,95.309,96.714,98.001,99.24,100.508,101.811,103.101,104.373,105.53,106.471
191,Sierra Leone,SLE,2000.79,2026.722,2053.036,2079.381,2106.618,2135.644,2166.117,2197.811,2230.0,2264.044,2301.31,2341.065,2382.914,2426.75,2472.686,2520.576,2569.736,2620.396,2672.37,2724.901,2778.557,2832.392,2886.642,2942.333,2998.843,3055.916,3112.863,3172.195,3235.17,3300.032,3367.477,3437.108,3509.197,3585.773,3666.262,3749.419,3842.917,3947.865,4056.215,4159.163,4325.388,4378.169,4301.566,4295.689,4314.953,4324.149,4347.37,4405.028,4449.975,4475.145,4584.067,4857.096,5140.113,5350.907,5533.329,5683.334,5809.774,5939.163,6090.86,6259.842,6436.698,6612.385,6788.587,6964.859,7140.688,7314.773,7493.913,7677.565,7861.281,8046.828,8233.97,8420.641
192,Singapore,SGP,1006.701,1048.937,1096.232,1148.751,1206.218,1267.611,1332.581,1400.696,1469.69,1538.021,1601.079,1657.549,1711.053,1762.516,1812.329,1860.651,1906.846,1950.283,1990.676,2027.411,2061.831,2095.9,2131.565,2168.363,2202.329,2232.425,2261.936,2292.166,2323.251,2358.229,2400.729,2451.722,2507.219,2564.773,2624.37,2685.994,2749.727,2814.742,2880.504,2945.693,3022.209,3120.62,3228.231,3334.131,3438.613,3543.875,3651.903,3760.649,3866.293,3966.481,4053.602,4121.337,4176.794,4226.413,4270.401,4344.637,4486.583,4663.256,4838.402,5010.704,5163.59,5281.344,5381.005,5478.055,5570.502,5650.018,5711.933,5764.487,5814.537,5866.405,5909.869,5941.06
193,Sint Maarten (Dutch part),SXM,1.458,1.571,1.671,1.765,1.863,1.973,2.087,2.207,2.336,2.47,2.646,2.888,3.171,3.481,3.811,4.161,4.531,4.93,5.354,5.795,6.26,6.736,7.226,7.75,8.312,8.906,9.523,10.172,10.85,11.542,12.243,13.134,14.418,15.927,17.474,19.064,20.703,22.395,24.139,25.952,27.845,29.82,31.345,31.823,31.735,31.596,31.41,31.195,30.957,30.718,30.489,30.401,30.574,30.877,31.184,31.494,31.813,32.136,32.456,32.763,33.034,33.309,35.139,37.697,39.1,40.205,41.346,41.883,42.246,42.98,43.621,44.042
194,Slovakia,SVK,3465.617,3524.943,3591.182,3659.422,3727.388,3796.626,3867.651,3936.315,4002.213,4064.383,4124.239,4185.077,4235.337,4277.652,4322.111,4363.511,4400.352,4433.961,4463.936,4492.219,4522.867,4557.502,4597.164,4641.289,4688.472,4737.059,4786.342,4835.452,4883.368,4930.967,4973.883,5011.717,5048.145,5082.436,5115.041,5146.571,5175.411,5201.174,5224.908,5245.118,5261.305,5280.226,5301.892,5321.859,5338.811,5349.997,5358.289,5365.829,5371.081,5374.62,5376.69,5376.456,5375.206,5374.376,5374.931,5376.242,5377.235,5378.382,5381.636,5388.926,5396.424,5402.68,5409.283,5414.739,5419.569,5424.444,5431.203,5439.417,5446.745,5453.924,5456.681,5447.622
195,Slovenia,SVN,1445.033,1458.637,1472.894,1488.604,1505.245,1521.772,1538.081,1554.148,1569.73,1584.908,1599.571,1613.624,1627.384,1641.161,1655.107,1669.453,1684.505,1699.82,1714.458,1728.167,1741.286,1754.881,1769.709,1785.222,1800.974,1817.044,1833.543,1850.369,1867.379,1884.595,1901.57,1916.32,1927.956,1937.234,1945.141,1952.518,1959.55,1966.495,1973.494,1980.18,1986.024,1989.797,1991.34,1991.685,1991.449,1991.106,1990.667,1989.828,1988.279,1986.261,1984.339,1982.487,1983.767,1989.411,1996.722,2004.778,2013.57,2023.229,2034.033,2045.578,2057.287,2065.453,2069.354,2072.374,2074.917,2080.862,2090.02,2098.392,2105.924,2112.901,2117.641,2119.41
196,Solomon Islands,SLB,105.209,107.119,109.309,111.76,114.448,117.314,120.288,123.373,126.649,130.071,133.44,136.78,140.254,143.863,147.609,151.495,155.514,159.667,163.973,168.399,172.833,177.264,181.876,186.816,192.155,197.853,204.082,210.932,218.193,225.786,233.668,241.827,250.25,258.945,267.913,277.158,286.527,295.836,305.132,314.56,324.171,333.952,343.916,354.086,364.505,375.189,386.069,397.05,408.145,419.229,429.978,440.395,450.76,461.216,471.785,482.486,493.43,504.619,516.001,527.833,540.394,553.721,567.763,582.365,597.375,612.66,628.102,643.634,659.249,674.993,691.191,707.851
197,Somalia,SOM,2213.052,2276.334,2339.499,2402.348,2465.552,2529.91,2595.391,2662.084,2729.16,2798.191,2870.732,2945.662,3022.827,3102.17,3183.59,3267.593,3353.665,3441.799,3532.42,3625.274,3720.977,3818.389,3918.22,4022.336,4125.823,4228.289,4333.779,4449.505,4777.703,5408.813,5892.224,5934.938,5951.805,6142.513,6369.02,6630.637,6908.579,7158.004,7160.461,7035.378,6999.096,6732.702,6428.141,6620.729,6959.828,7210.93,7472.45,7734.313,8056.862,8384.479,8721.465,9070.747,9411.103,9758.281,10117.354,10467.292,10784.973,11118.092,11444.87,11730.037,12026.649,12216.837,12440.326,12852.485,13309.235,13763.906,14292.847,14864.221,15411.094,15981.3,16537.016,17065.581
198,South Africa,ZAF,13043.844,13325.058,13622.914,13933.246,14255.876,14594.129,14948.934,15320.138,15700.877,16096.455,16520.441,16989.464,17503.133,18042.215,18603.097,19187.194,19789.771,20410.677,21050.54,21704.214,22368.306,23031.441,23698.507,24382.513,25077.016,25777.964,26480.3,27199.838,27943.445,28697.014,29463.549,30232.561,31022.417,31865.176,32768.207,33752.964,34877.834,36119.333,37393.853,38668.684,39877.57,40910.959,41760.755,42525.44,43267.982,43986.084,44661.603,45285.048,45852.166,46364.681,46813.266,47229.714,47661.514,48104.048,48556.071,49017.147,49491.756,49996.094,50565.812,51170.779,51784.921,52443.325,53145.033,53873.616,54729.551,55876.504,56422.274,56641.209,57339.635,58087.055,58801.927,59392.255
199,South Sudan,SSD,2492.077,2526.073,2563.626,2604.566,2648.678,2695.349,2742.974,2790.015,2831.37,2868.501,2907.724,2948.953,2992.27,3036.238,3088.701,3143.622,3185.305,3221.957,3261.725,3301.892,3342.41,3396.808,3464.715,3542.465,3629.608,3718.279,3808.615,3901.044,3995.911,4092.792,4192.012,4293.866,4398.297,4502.541,4603.039,4706.975,4819.667,4893.809,4814.879,4706.626,4750.817,4867.185,4956.969,5018.172,5142.863,5302.042,5434.894,5589.41,5699.436,5850.145,6114.44,6394.431,6686.1,6992.367,7317.118,7662.654,8029.517,8417.823,8823.888,9229.227,9714.419,10243.05,10701.604,11106.031,11213.284,11194.299,11066.105,10658.226,10395.329,10447.666,10606.227,10748.272
200,Spain,ESP,28069.694,28207.08,28404.771,28633.539,28862.377,29095.374,29329.776,29577.444,29857.437,30150.51,30415.591,30711.863,31052.63,31388.554,31747.643,32112.015,32462.268,32814.224,33157.581,33480.512,33792.617,34133.622,34515.17,34898.147,35329.897,35760.431,36139.064,36513.082,36865.443,37188.965,37491.666,37758.649,37982.149,38169.76,38329.925,38471.92,38590.808,38694.533,38781.722,38847.318,38889.889,38997.063,39202.251,39420.546,39623.725,39814.573,39996.473,40180.05,40362.357,40542.232,40741.651,40966.45,41477.655,42230.27,42959.666,43685.374,44422.831,45245.782,45966.538,46367.772,46572.772,46729.232,46756.082,46603.459,46464.551,46431.342,46473.315,46584.17,46792.043,47131.372,47363.807,47486.935
201,Sri Lanka,LKA,7945.977,8091.461,8245.475,8406.91,8575.075,8749.627,8931.095,9122.978,9329.666,9551.293,9783.871,10022.888,10267.067,10517.531,10774.086,11035.224,11299.721,11571.008,11846.815,12119.207,12388.769,12654.651,12914.457,13169.737,13418.276,13662.873,13910.17,14159.052,14414.816,14680.387,14943.645,15198.918,15438.753,15658.442,15872.577,16092.338,16317.995,16547.139,16773.736,16990.575,17204.094,17416.596,17624.457,17825.611,18011.744,18177.572,18322.506,18449.123,18560.798,18670.411,18776.371,18920.275,19110.707,19303.18,19490.431,19673.866,19870.706,20078.655,20285.643,20482.477,20668.557,20859.743,21017.147,21131.756,21239.457,21336.697,21425.494,21506.813,21580.71,21649.664,21715.079,21773.441
202,State of Palestine,PSE,944.807,953.408,962.908,973.331,984.729,997.117,1010.491,1024.868,1040.254,1056.62,1073.842,1091.751,1110.229,1128.441,1141.753,1148.517,1147.743,1137.357,1123.463,1114.945,1118.241,1136.148,1166.851,1195.399,1225.364,1263.706,1300.913,1337.323,1374.123,1412.626,1453.62,1497.547,1546.087,1604.1,1674.189,1731.085,1775.266,1862.765,1963.256,2041.38,2124.609,2214.272,2309.999,2410.644,2515.164,2623.144,2734.001,2847.213,2950.918,3044.486,3139.954,3230.078,3309.486,3384.19,3460.125,3541.193,3627.668,3717.878,3808.818,3899.398,3992.278,4087.744,4184.161,4281.794,4380.475,4484.614,4593.848,4700.947,4805.547,4909.775,5019.401,5133.392
203,Sudan,SDN,6191.323,6379.716,6574.216,6773.611,6979.199,7193.065,7413.623,7638.68,7860.882,8086.642,8326.462,8577.49,8841.338,9115.091,9406.702,9712.785,10014.505,10320.5,10638.899,10966.145,11305.206,11668.921,12057.26,12469.591,12950.962,13497.543,14066.007,14667.218,15305.806,15973.034,16673.586,17404.336,18128.631,18733.995,19165.837,19517.196,19887.452,20230.532,20453.819,20718.709,21090.886,21453.711,21780.059,22163.251,22703.631,23290.602,23862.258,24454.372,25029.144,25634.162,26298.773,26947.253,27570.318,28188.977,28831.55,29540.577,30332.968,31191.163,32065.241,32948.155,33739.933,34419.624,35159.792,35990.704,37003.245,38171.178,39377.169,40679.828,41999.059,43232.093,44440.486,45657.202
204,Suriname,SUR,195.765,201.001,207.111,213.482,220.148,227.145,234.523,242.316,250.559,259.255,268.396,277.969,288.291,299.332,310.288,321.069,332.142,343.62,355.468,367.618,379.918,392.026,397.529,396.331,394.519,392.137,389.231,385.81,381.885,377.362,375.112,375.859,377.288,379.409,382.617,387.171,392.372,396.867,402.139,408.36,412.756,415.981,419.521,422.375,426.548,434.49,443.834,452.887,461.749,470.458,478.998,487.394,495.666,503.78,510.572,516.22,522.023,527.946,533.938,539.987,546.08,552.146,558.111,563.947,569.682,575.475,581.453,587.559,593.715,600.301,607.065,612.985
205,Sweden,SWE,7014.61,7068.426,7119.452,7169.975,7217.595,7264.351,7312.105,7358.12,7403.292,7449.323,7492.895,7536.31,7582.635,7632.931,7691.823,7755.752,7819.971,7882.644,7937.776,7983.535,8027.702,8073.819,8117.716,8156.939,8193.154,8224.408,8246.995,8265.242,8281.299,8296.033,8311.763,8326.687,8340.723,8355.107,8371.29,8389.913,8411.791,8437.994,8468.137,8504.982,8548.406,8594.171,8640.272,8683.405,8723.46,8758.496,8785.494,8807.869,8828.633,8848.876,8871.043,8896.748,8926.012,8961.506,9004.263,9051.738,9104.719,9164.272,9229.271,9301.413,9381.729,9467.388,9555.987,9648.932,9747.508,9849.349,9953.317,10058.19,10162.298,10267.922,10368.969,10467.097
206,Switzerland,CHE,4692.639,4748.093,4811.622,4875.717,4938.947,5002.41,5065.953,5130.575,5196.912,5263.258,5328.273,5434.676,5574.217,5694.676,5789.744,5857.047,5918.581,5992.334,6068.204,6136.799,6181.227,6213.708,6261.153,6307.361,6341.217,6338.267,6302.074,6280.837,6281.526,6294.186,6319.113,6353.698,6390.952,6418.413,6441.449,6469.824,6503.528,6544.453,6592.671,6646.208,6711.693,6795.393,6873.179,6936.121,6991.538,7038.297,7069.691,7086.998,7108.221,7142.198,7182.059,7224.403,7276.48,7330.729,7381.151,7428.435,7475.01,7541.904,7638.288,7734.405,7822.435,7910.982,7995.738,8088.367,8187.791,8281.732,8372.898,8451.687,8514.434,8575.588,8638.613,8691.406
207,Syrian Arab Republic,SYR,3543.537,3620.726,3703.006,3791.081,3886.093,3989.101,4099.489,4216.847,4341.276,4472.564,4610.712,4751.534,4894.995,5045.245,5202.846,5368.451,5542.003,5723.306,5912.715,6111.364,6319.199,6538.526,6768.544,7003.114,7244.901,7497.126,7758.673,8029.313,8310.217,8600.747,8898.954,9203.635,9510.754,9835.461,10183.138,10540.926,10907.619,11281.107,11657.772,12034.097,12408.996,12782.281,13156.406,13537.06,13922.626,14313.45,14708.879,15103.996,15500.542,15901.201,16307.654,16727.948,17164.021,17611.356,18084.007,18583.557,19432.009,20703.005,21474.059,21827.22,22337.563,22730.733,22605.577,21495.821,20072.232,19205.178,18964.252,18983.373,19333.463,20098.251,20772.595,21324.367
208,Tajikistan,TJK,1526.14,1582.466,1637.708,1692.876,1748.476,1805.209,1863.791,1924.945,1989.603,2058.891,2131.992,2208.026,2287.181,2368.868,2452.671,2538.295,2625.653,2714.959,2806.566,2899.854,2993.019,3085.961,3180.461,3277.487,3377.758,3482.125,3590.606,3703.01,3818.114,3932.682,4045.965,4160.745,4278.908,4401.502,4529.501,4660.598,4798.281,4946.293,5100.02,5264.332,5417.86,5556.306,5656.208,5717.806,5803.993,5916.173,6035.6,6117.069,6156.805,6189.565,6272.998,6408.81,6541.755,6672.492,6801.204,6929.145,7057.417,7188.391,7324.627,7468.596,7621.779,7784.819,7956.382,8136.61,8326.348,8524.063,8725.318,8925.525,9128.132,9337.003,9543.207,9750.064
209,Thailand,THA,20411.638,20914.57,21443.932,21994.681,22569.794,23173.97,23805.336,24462.194,25135.27,25840.323,26596.584,27399.963,28242.174,29114.124,30013.573,30940.27,31883.754,32839.341,33807.357,34787.583,35791.728,36807.997,37834.384,38873.06,39900.961,40908.471,41882.128,42843.802,43806.715,44760.091,45737.753,46727.292,47700.34,48670.565,49636.724,50594.94,51542.094,52479.181,53410.965,54324.004,55228.41,56099.865,56939.02,57776.082,58610.01,59424.834,60211.096,60989.108,61745.217,62442.651,63066.603,63649.892,64222.58,64776.956,65311.166,65821.36,66319.525,66826.754,67328.239,67813.654,68270.489,68712.846,69157.023,69578.602,69960.943,70294.397,70607.037,70898.202,71127.802,71307.763,71475.664,71601.103
210,Timor-Leste,TLS,414.791,418.33,422.538,427.161,432.128,437.426,443.039,448.96,455.175,461.697,468.573,475.796,483.324,491.117,499.136,507.477,516.197,525.274,534.649,544.242,554.021,563.953,574.014,584.035,592.277,600.126,609.65,619.308,627.671,634.549,642.224,649.25,655.112,662.412,671.373,682.109,694.25,707.762,722.69,739.735,758.106,772.655,783.705,795.179,807.115,819.226,831.269,843.341,855.409,866.649,878.36,893.001,909.639,926.721,945.989,969.313,994.564,1019.362,1043.076,1065.54,1088.486,1112.976,1137.676,1161.555,1184.83,1205.813,1224.562,1243.235,1261.845,1280.438,1299.995,1320.942
211,Togo,TGO,1398.525,1421.232,1444.757,1468.982,1493.731,1518.825,1544.388,1570.541,1597.137,1624.127,1651.367,1678.788,1706.841,1736.697,1772.652,1820.396,1882.458,1957.164,2038.765,2120.486,2197.383,2267.211,2330.704,2390.909,2450.335,2509.713,2569.671,2630.626,2693.4,2761.24,2838.11,2925.865,3023.343,3126.635,3232.244,3336.508,3439.37,3544.927,3653.42,3763.657,3875.947,3990.215,4106.219,4078.392,4092.612,4279.566,4445.883,4592.55,4728.297,4867.941,5008.035,5145.426,5281.538,5421.001,5565.218,5711.597,5874.24,6047.537,6222.482,6398.624,6571.855,6748.672,6926.635,7106.229,7288.383,7473.229,7661.354,7852.795,8046.679,8243.094,8442.58,8644.829
212,Tokelau,TKL,1.599,1.579,1.587,1.603,1.614,1.629,1.646,1.673,1.712,1.751,1.795,1.847,1.874,1.879,1.888,1.896,1.896,1.867,1.819,1.769,1.714,1.659,1.628,1.625,1.625,1.621,1.626,1.637,1.645,1.649,1.647,1.641,1.64,1.663,1.704,1.739,1.759,1.749,1.718,1.692,1.669,1.657,1.652,1.645,1.639,1.632,1.626,1.628,1.637,1.649,1.666,1.679,1.652,1.585,1.508,1.429,1.365,1.343,1.347,1.355,1.367,1.382,1.44,1.502,1.494,1.454,1.427,1.486,1.621,1.752,1.827,1.849
213,Tonga,TON,49.83,51.288,52.837,54.474,56.2,58.024,59.944,61.818,63.625,65.498,67.428,69.391,71.388,73.441,75.544,77.686,79.794,81.725,83.43,84.997,86.484,87.904,89.275,90.611,92.007,93.477,94.921,95.847,96.227,96.506,96.708,96.846,96.931,96.981,97.022,97.055,97.078,97.392,97.939,98.379,98.727,99.01,99.26,99.492,99.731,99.977,100.195,100.658,101.343,101.982,102.603,103.21,103.804,104.41,105.036,105.633,106.19,106.638,106.932,107.144,107.383,107.611,107.502,107.089,106.626,106.122,105.707,105.415,105.15,104.951,105.254,106.017
214,Trinidad and Tobago,TTO,648.616,665.279,682.801,701.361,721.449,742.576,763.63,784.574,805.948,827.138,847.063,865.028,881.519,897.658,913.399,928.462,942.599,955.681,967.699,978.642,988.89,1000.13,1013.031,1026.563,1040.291,1054.017,1067.696,1081.693,1096.569,1112.31,1127.852,1142.695,1157.14,1171.273,1184.747,1199.785,1216.37,1231.442,1244.633,1256.21,1266.518,1276.224,1285.502,1293.974,1301.393,1307.822,1313.434,1318.171,1322.572,1327.063,1332.203,1338.567,1345.964,1353.548,1361.172,1369.075,1376.919,1384.861,1392.803,1401.191,1410.296,1420.02,1430.377,1440.729,1450.661,1460.177,1469.33,1478.607,1504.709,1519.955,1518.147,1525.663
215,Tunisia,TUN,3606.288,3673.778,3744.372,3818.148,3894.776,3975.544,4046.367,4091.649,4123.891,4157.892,4195.467,4236.386,4281.744,4332.926,4389.417,4457.282,4548.972,4661.271,4785.003,4915.162,5047.404,5182.04,5320.148,5463.65,5613.116,5769.074,5929.998,6092.769,6254.876,6416.191,6578.156,6744.05,6914.963,7091.27,7279.157,7476.092,7675.499,7874.302,8068.788,8256.396,8440.023,8622.853,8802.54,8977.173,9143.141,9294.102,9430.55,9557.948,9677.148,9788.067,9893.316,9995.123,10094.561,10193.798,10292.225,10388.344,10483.558,10580.395,10680.38,10784.504,10895.063,11032.528,11174.383,11300.284,11428.948,11557.779,11685.667,11811.443,11933.041,12049.314,12161.723,12262.946
216,Turkmenistan,TKM,1214.096,1237.242,1263.426,1293.173,1326.518,1363.507,1404.216,1448.678,1496.703,1547.947,1602.052,1658.569,1716.868,1776.387,1836.621,1897.095,1957.557,2018.024,2078.581,2139.557,2201.432,2264.434,2328.374,2393.323,2459.325,2525.76,2592.28,2659.019,2726.327,2794.392,2862.903,2932.934,3005.972,3082.202,3162.165,3246.887,3336.773,3430.501,3525.11,3621.303,3720.278,3821.782,3926.369,4031.698,4133.037,4226.623,4301.093,4363.672,4431.517,4501.079,4569.132,4635.094,4698.968,4758.988,4819.792,4885.775,4954.029,5024.894,5100.083,5180.957,5267.97,5360.811,5458.682,5560.095,5663.152,5766.431,5868.561,5968.383,6065.066,6158.42,6250.438,6341.855
217,Turks and Caicos Islands,TCA,5.036,5.046,5.014,4.989,5.029,5.127,5.244,5.348,5.437,5.535,5.604,5.625,5.633,5.634,5.642,5.65,5.652,5.662,5.668,5.663,5.665,5.742,5.896,6.068,6.249,6.451,6.668,6.885,7.11,7.332,7.598,7.957,8.355,8.758,9.166,9.577,9.986,10.4,10.816,11.227,11.709,12.329,13.014,13.704,14.402,15.101,15.806,16.515,17.239,17.984,18.744,19.578,20.598,21.739,22.869,23.995,25.128,26.268,27.422,28.581,29.726,30.816,32.081,33.594,34.985,36.538,38.246,39.844,41.487,43.08,44.276,45.114
218,Tuvalu,TUV,4.732,4.859,4.966,5.063,5.135,5.195,5.247,5.289,5.329,5.369,5.404,5.436,5.471,5.503,5.525,5.548,5.591,5.657,5.729,5.779,5.814,5.854,5.891,5.934,6.1,6.381,6.677,6.984,7.297,7.552,7.731,7.874,7.993,8.099,8.197,8.329,8.496,8.665,8.844,9.017,9.182,9.354,9.466,9.517,9.559,9.585,9.611,9.63,9.634,9.64,9.638,9.621,9.609,9.668,9.791,9.912,10.03,10.149,10.272,10.408,10.55,10.7,10.854,10.918,10.899,10.877,10.852,10.828,10.865,10.956,11.069,11.204
219,Türkiye,TUR,20977.697,21519.61,22094.511,22690.585,23267.962,23821.353,24473.658,25238.751,26007.7,26768.16,27510.98,28255.002,29033.647,29827.877,30612.821,31374.536,32172.785,33026.49,33884.075,34721.99,35540.99,36359.957,37188.035,38028.236,38863.42,39673.59,40500.997,41385.656,42292.206,43187.476,44089.069,44981.877,45949.991,47026.425,48106.764,49175.673,50223.885,51250.152,52275.89,53305.234,54324.142,55321.172,56302.037,57296.008,58310.245,59305.49,60293.786,61277.426,62242.204,63185.615,64113.547,65072.018,65988.663,66867.327,67785.075,68704.715,69601.333,70468.869,71320.726,72225.639,73195.345,74173.854,75277.439,76576.117,78112.073,79646.178,81019.394,82089.826,82809.304,83481.684,84135.428,84775.404
220,Uganda,UGA,5750.637,5909.819,6073.833,6243.883,6419.882,6601.785,6790.145,6985.793,7189.279,7401.282,7617.746,7838.44,8068.828,8311.013,8564.755,8829.056,9104.743,9393.432,9696.37,10006.526,10317.212,10616.338,10885.563,11146.099,11428.676,11730.959,12045.227,12369.253,12701.999,13011.511,13284.026,13563.558,13880.052,14228.932,14617.944,15038.915,15486.807,15974.216,16489.323,17028.543,17586.63,18171.935,18801.966,19462.958,20125.021,20680.831,21249.572,21876.935,22537.658,23279.247,24020.697,24763.325,25545.09,26354.736,27146.084,27946.588,28773.227,29629.804,30509.862,31412.52,32341.728,33295.738,34273.295,35273.57,36336.539,37477.356,38748.299,40127.085,41515.395,42949.08,44404.611,45853.778
221,Ukraine,UKR,37302.996,37783.286,38271.725,38768.511,39287.994,39836.51,40398.805,40977.535,41559.369,42154.895,42767.251,43365.219,43924.755,44445.903,44941.406,45387.091,45809.12,46235.37,46635.196,46990.889,47279.086,47597.756,47974.187,48301.548,48602.694,48892.187,49144.535,49357.43,49536.615,49739.734,49973.92,50188.922,50373.636,50563.952,50758.846,50917.399,51076.74,51236.432,51372.371,51494.543,51589.817,51672.817,51785.154,51778.418,51487.372,51061.265,50616.105,50169.353,49745.874,49320.119,48879.755,48414.534,47976.537,47605.643,47261.961,46912.61,46592.556,46313.068,46062.937,45863.884,45683.02,45516.134,45406.226,45307.099,45148.075,44982.564,44833.569,44657.257,44446.954,44211.094,43909.666,43531.422
222,United Arab Emirates,ARE,74.591,79.763,85.091,90.559,96.136,101.803,107.563,113.43,119.606,126.278,133.426,140.984,148.877,157.006,165.305,173.797,182.509,191.404,213.582,253.261,298.084,344.513,392.368,441.546,491.955,543.394,614.177,706.861,805.231,908.452,1014.048,1100.18,1167.856,1237.572,1308.331,1379.536,1468.697,1575.909,1683.681,1791.84,1900.151,2008.383,2116.231,2223.284,2329.024,2433.988,2572.735,2746.119,2921.13,3097.563,3275.333,3454.198,3633.655,3813.443,3993.339,4280.993,4898.954,5872.624,6988.685,7992.644,8481.771,8575.205,8664.969,8751.847,8835.951,8916.899,8994.263,9068.296,9140.169,9211.657,9287.289,9365.145
223,United Kingdom,GBR,50055.065,50271.904,50484.813,50728.62,50969.939,51193.266,51421.613,51682.399,51960.813,52241.647,52543.017,52861.251,53183.63,53508.514,53861.5,54229.565,54560.502,54876.365,55169.244,55420.519,55650.166,55875.903,56057.315,56166.63,56233.776,56266.842,56263.232,56244.84,56240.768,56265.154,56326.328,56395.846,56450.133,56501.612,56568.253,56643.045,56721.909,56826.322,56952.648,57076.099,57210.442,57359.454,57509.24,57647.463,57785.9,57930.364,58078.586,58250.198,58438.321,58635.202,58850.043,59092.016,59355.69,59649.799,59995.851,60383.741,60803.7,61260.676,61742.151,62243.378,62760.039,63286.362,63808.727,64302.297,64773.504,65224.364,65655.203,66064.804,66432.993,66778.659,67059.474,67281.039
224,United Republic of Tanzania,TZA,7632.399,7834.799,8045.274,8263.71,8490.322,8725.576,8970.007,9224.22,9487.672,9760.165,10042.458,10337.891,10644.622,10960.161,11289.556,11630.603,11981.932,12346.286,12739.965,13167.782,13618.192,14092.218,14595.699,15123.504,15671.316,16243.826,16838.919,17454.627,18080.005,18698.636,19297.659,19890.93,20499.922,21170.717,21857.176,22569.625,23324.27,24099.415,24844.147,25522.898,26206.012,26890.906,27580.723,28469.017,29598.323,30560.071,31140.733,31785.846,32626.498,33499.772,34463.704,35414.469,36353.531,37333.918,38360.879,39439.505,40562.052,41716.497,42870.884,43957.933,45110.527,46416.031,47786.137,49253.643,50814.552,52542.823,54401.802,56267.032,58090.443,59872.579,61704.518,63588.334
225,United States Virgin Islands,VIR,27.07,27.686,28.063,28.44,28.854,29.303,29.8,30.348,30.951,31.601,32.861,34.998,37.551,40.261,43.108,46.283,49.7,53.157,56.612,60.011,63.446,67.113,70.894,74.532,77.99,81.368,84.712,87.986,91.147,94.237,96.64,98.151,99.398,100.543,101.445,101.912,101.916,101.583,101.112,100.745,100.685,100.968,101.535,102.144,102.641,103.454,104.631,105.785,106.868,107.827,108.185,108.006,107.725,107.288,106.743,106.481,106.514,106.507,106.482,106.467,106.142,105.48,104.773,104.058,103.383,102.803,102.316,101.851,101.365,100.826,100.442,100.091
226,United States of America,USA,148281.55,150598.453,152941.727,155451.199,158205.873,161136.449,164063.411,166949.12,170147.101,173324.608,176188.578,179087.278,181917.809,184649.873,187277.378,189703.283,191830.975,193782.438,195743.427,197859.329,200328.34,202907.917,205238.39,207314.764,209277.968,211274.535,213270.022,215437.405,217881.437,220463.115,223140.018,225654.008,228001.418,230389.964,232766.28,235146.182,237512.783,239853.168,242287.814,244954.094,248083.732,251560.189,255175.339,258779.753,262273.589,265660.556,268984.347,272395.438,275835.018,279181.581,282398.554,285470.493,288350.252,291109.82,293947.885,296842.67,299753.098,302743.399,305694.91,308512.035,311182.845,313876.608,316651.321,319375.166,322033.964,324607.776,327210.198,329791.231,332140.037,334319.671,335942.003,336997.624
